datetime,temp,wind_direction,wind_speed,local_datetime,precip_quantity_6hour
2018-03-26 12:00:00,10.5,306.0,2.123,2018-03-26 14:00:00,7.549516567451064e-15
2018-03-26 18:00:00,8.4,321.7,3.3760000000000003,2018-03-26 20:00:00,7.549516567451064e-15
2018-03-27 00:00:00,2.5,153.3,2.559,2018-03-27 02:00:00,7.549516567451064e-15
2018-03-27 06:00:00,5.0,146.0,3.783,2018-03-27 08:00:00,7.549516567451064e-15
2018-03-27 12:00:00,6.5,176.4,5.39,2018-03-27 14:00:00,0.7000000000000075
2018-03-27 18:00:00,7.9,217.0,4.72,2018-03-27 20:00:00,5.1000000000000085
2018-03-28 00:00:00,8.2,245.9,3.105,2018-03-28 02:00:00,1.2000000000000082
2018-03-28 06:00:00,5.9,215.9,3.303,2018-03-28 08:00:00,0.8000000000000083
2018-03-28 12:00:00,7.0,132.4,3.3789999999999996,2018-03-28 14:00:00,2.000000000000008
2018-03-28 18:00:00,4.3,285.1,6.115,2018-03-28 20:00:00,5.200000000000008
2018-03-29 00:00:00,3.9,230.0,2.282,2018-03-29 02:00:00,0.20000000000000817
2018-03-29 06:00:00,3.7,214.2,2.419,2018-03-29 08:00:00,8.1601392309949e-15
2018-03-29 12:00:00,8.1,212.8,3.966,2018-03-29 14:00:00,8.1601392309949e-15
2018-03-29 18:00:00,9.4,167.5,3.968,2018-03-29 20:00:00,8.1601392309949e-15
2018-03-30 00:00:00,6.0,159.5,2.786,2018-03-30 02:00:00,8.1601392309949e-15
2018-03-30 06:00:00,4.6,140.7,4.112,2018-03-30 08:00:00,0.20000000000000817
2018-03-30 12:00:00,12.0,121.4,5.513,2018-03-30 14:00:00,8.1601392309949e-15
2018-03-30 18:00:00,6.6,119.9,2.9010000000000002,2018-03-30 20:00:00,0.30000000000000815
2018-03-31 00:00:00,4.5,151.0,4.497,2018-03-31 02:00:00,3.3000000000000087
2018-03-31 06:00:00,4.0,151.9,3.93,2018-03-31 08:00:00,8.659739592076221e-15
2018-03-31 12:00:00,11.3,193.9,3.7110000000000003,2018-03-31 14:00:00,8.659739592076221e-15
2018-03-31 18:00:00,7.5,189.5,2.269,2018-03-31 20:00:00,4.000000000000009
2018-04-01 00:00:00,5.9,228.8,2.736,2018-04-01 02:00:00,0.20000000000000906
2018-04-01 06:00:00,4.9,272.6,3.597,2018-04-01 08:00:00,3.8000000000000087
2018-04-01 12:00:00,6.3,294.3,2.891,2018-04-01 14:00:00,0.20000000000000898
2018-04-01 18:00:00,7.1,336.0,1.474,2018-04-01 20:00:00,0.20000000000000903
2018-04-02 00:00:00,4.4,147.3,2.915,2018-04-02 02:00:00,9.020562075079397e-15
2018-04-02 06:00:00,5.7,151.4,3.6319999999999997,2018-04-02 08:00:00,9.020562075079397e-15
2018-04-02 12:00:00,12.1,177.5,5.266,2018-04-02 14:00:00,9.020562075079397e-15
2018-04-02 18:00:00,11.2,160.3,6.486000000000001,2018-04-02 20:00:00,0.10000000000000903
2018-04-03 00:00:00,10.4,188.5,6.54,2018-04-03 02:00:00,1.0000000000000089
2018-04-03 06:00:00,10.8,176.2,4.352,2018-04-03 08:00:00,0.7000000000000091
2018-04-03 12:00:00,14.8,178.6,6.034,2018-04-03 14:00:00,0.30000000000000904
2018-04-03 18:00:00,12.8,170.7,4.832,2018-04-03 20:00:00,9.048317650695026e-15
2018-04-04 00:00:00,9.0,188.6,4.655,2018-04-04 02:00:00,0.10000000000000905
2018-04-04 06:00:00,8.2,149.4,4.41,2018-04-04 08:00:00,9.048317650695026e-15
2018-04-04 12:00:00,13.8,191.6,5.596,2018-04-04 14:00:00,1.000000000000009
2018-04-04 18:00:00,12.7,194.3,5.604,2018-04-04 20:00:00,1.100000000000009
2018-04-05 00:00:00,9.8,217.1,5.266,2018-04-05 02:00:00,8.992806499463768e-15
2018-04-05 06:00:00,6.6,244.4,4.624,2018-04-05 08:00:00,1.0000000000000089
2018-04-05 12:00:00,6.8,316.6,5.29,2018-04-05 14:00:00,0.20000000000000895
2018-04-05 18:00:00,7.4,320.1,1.5719999999999998,2018-04-05 20:00:00,8.93729534823251e-15
2018-04-06 00:00:00,4.1,101.2,2.86,2018-04-06 02:00:00,8.93729534823251e-15
2018-04-06 06:00:00,2.5,109.5,3.219,2018-04-06 08:00:00,8.93729534823251e-15
2018-04-06 12:00:00,14.3,128.4,5.135,2018-04-06 14:00:00,8.93729534823251e-15
2018-04-06 18:00:00,15.7,127.5,5.43,2018-04-06 20:00:00,8.93729534823251e-15
2018-04-07 00:00:00,11.5,132.2,4.744,2018-04-07 02:00:00,8.93729534823251e-15
2018-04-07 06:00:00,11.3,155.0,6.457000000000001,2018-04-07 08:00:00,8.93729534823251e-15
2018-04-07 12:00:00,19.6,195.7,5.511,2018-04-07 14:00:00,8.93729534823251e-15
2018-04-07 18:00:00,19.9,209.4,2.38,2018-04-07 20:00:00,8.93729534823251e-15
2018-04-08 00:00:00,12.7,182.6,1.6969999999999998,2018-04-08 02:00:00,8.93729534823251e-15
2018-04-08 06:00:00,11.4,122.5,1.715,2018-04-08 08:00:00,8.93729534823251e-15
2018-04-08 12:00:00,22.2,211.5,2.224,2018-04-08 14:00:00,8.93729534823251e-15
2018-04-08 18:00:00,21.1,254.2,2.5860000000000003,2018-04-08 20:00:00,8.93729534823251e-15
2018-04-09 00:00:00,14.2,301.9,1.4880000000000002,2018-04-09 02:00:00,8.93729534823251e-15
2018-04-09 06:00:00,12.1,39.8,2.737,2018-04-09 08:00:00,8.93729534823251e-15
2018-04-09 12:00:00,16.1,356.4,2.51,2018-04-09 14:00:00,8.93729534823251e-15
2018-04-09 18:00:00,16.3,15.2,2.8789999999999996,2018-04-09 20:00:00,8.93729534823251e-15
2018-04-10 00:00:00,12.0,166.0,2.506,2018-04-10 02:00:00,0.40000000000000896
2018-04-10 06:00:00,10.9,125.0,3.927,2018-04-10 08:00:00,8.93729534823251e-15
2018-04-10 12:00:00,18.9,181.8,4.446000000000001,2018-04-10 14:00:00,8.93729534823251e-15
2018-04-10 18:00:00,12.4,180.6,2.026,2018-04-10 20:00:00,0.900000000000009
2018-04-11 00:00:00,10.4,302.6,1.587,2018-04-11 02:00:00,3.300000000000009
2018-04-11 06:00:00,7.6,111.4,2.094,2018-04-11 08:00:00,9.103828801926284e-15
2018-04-11 12:00:00,13.4,43.3,1.7,2018-04-11 14:00:00,9.103828801926284e-15
2018-04-11 18:00:00,12.8,45.2,2.519,2018-04-11 20:00:00,9.103828801926284e-15
2018-04-12 00:00:00,9.5,43.2,2.832,2018-04-12 02:00:00,9.103828801926284e-15
2018-04-12 06:00:00,8.2,33.7,1.053,2018-04-12 08:00:00,9.103828801926284e-15
2018-04-12 12:00:00,10.3,63.6,2.272,2018-04-12 14:00:00,9.103828801926284e-15
2018-04-12 18:00:00,12.0,133.3,1.3659999999999999,2018-04-12 20:00:00,0.10000000000000911
2018-04-13 00:00:00,8.6,142.6,3.1910000000000003,2018-04-13 02:00:00,9.103828801926284e-15
2018-04-13 06:00:00,7.1,181.7,2.897,2018-04-13 08:00:00,9.103828801926284e-15
2018-04-13 12:00:00,13.1,220.4,3.654,2018-04-13 14:00:00,9.103828801926284e-15
2018-04-13 18:00:00,14.9,254.6,2.359,2018-04-13 20:00:00,9.103828801926284e-15
2018-04-14 00:00:00,8.6,294.7,1.0,2018-04-14 02:00:00,9.103828801926284e-15
2018-04-14 06:00:00,6.6,51.8,1.39,2018-04-14 08:00:00,9.103828801926284e-15
2018-04-14 12:00:00,15.5,136.6,1.359,2018-04-14 14:00:00,9.103828801926284e-15
2018-04-14 18:00:00,13.4,348.9,3.055,2018-04-14 20:00:00,2.500000000000009
2018-04-15 00:00:00,11.7,117.1,1.5719999999999998,2018-04-15 02:00:00,12.700000000000008
2018-04-15 06:00:00,10.1,159.1,4.548,2018-04-15 08:00:00,0.40000000000000946
2018-04-15 12:00:00,15.6,213.1,4.916,2018-04-15 14:00:00,9.46465128492946e-15
2018-04-15 18:00:00,15.7,230.2,1.73,2018-04-15 20:00:00,9.46465128492946e-15
2018-04-16 00:00:00,10.7,201.5,1.5130000000000001,2018-04-16 02:00:00,1.3000000000000096
2018-04-16 06:00:00,8.9,244.1,1.6880000000000002,2018-04-16 08:00:00,9.547918011776346e-15
2018-04-16 12:00:00,14.8,248.3,3.1319999999999997,2018-04-16 14:00:00,9.547918011776346e-15
2018-04-16 18:00:00,15.0,274.7,3.148,2018-04-16 20:00:00,9.547918011776346e-15
2018-04-17 00:00:00,8.3,96.9,1.994,2018-04-17 02:00:00,9.547918011776346e-15
2018-04-17 06:00:00,9.4,146.9,2.97,2018-04-17 08:00:00,9.547918011776346e-15
2018-04-17 12:00:00,18.5,196.0,4.177,2018-04-17 14:00:00,9.547918011776346e-15
2018-04-17 18:00:00,18.7,178.2,2.969,2018-04-17 20:00:00,9.547918011776346e-15
2018-04-18 00:00:00,11.5,148.6,2.307,2018-04-18 02:00:00,9.547918011776346e-15
2018-04-18 06:00:00,11.7,148.9,2.489,2018-04-18 08:00:00,9.547918011776346e-15
2018-04-18 12:00:00,23.6,91.2,3.202,2018-04-18 14:00:00,9.547918011776346e-15
2018-04-18 18:00:00,23.0,75.9,2.967,2018-04-18 20:00:00,9.547918011776346e-15
2018-04-19 00:00:00,15.9,111.6,2.948,2018-04-19 02:00:00,9.547918011776346e-15
2018-04-19 06:00:00,16.6,138.3,5.63,2018-04-19 08:00:00,9.547918011776346e-15
2018-04-19 12:00:00,26.2,193.0,3.27,2018-04-19 14:00:00,9.547918011776346e-15
2018-04-19 18:00:00,25.0,222.9,2.95,2018-04-19 20:00:00,9.547918011776346e-15
2018-04-20 00:00:00,16.3,181.4,1.78,2018-04-20 02:00:00,9.547918011776346e-15
2018-04-20 06:00:00,16.7,175.8,2.1790000000000003,2018-04-20 08:00:00,9.547918011776346e-15
2018-04-20 12:00:00,26.1,245.4,3.404,2018-04-20 14:00:00,9.547918011776346e-15
2018-04-20 18:00:00,23.6,347.1,3.455,2018-04-20 20:00:00,9.547918011776346e-15
2018-04-21 00:00:00,14.6,328.4,1.6119999999999999,2018-04-21 02:00:00,9.547918011776346e-15
2018-04-21 06:00:00,11.2,25.0,2.274,2018-04-21 08:00:00,9.547918011776346e-15
2018-04-21 12:00:00,22.0,66.7,2.565,2018-04-21 14:00:00,9.547918011776346e-15
2018-04-21 18:00:00,22.3,49.2,2.52,2018-04-21 20:00:00,9.547918011776346e-15
2018-04-22 00:00:00,15.6,85.7,2.747,2018-04-22 02:00:00,9.547918011776346e-15
2018-04-22 06:00:00,13.8,214.2,2.821,2018-04-22 08:00:00,9.547918011776346e-15
2018-04-22 12:00:00,26.4,206.4,4.993,2018-04-22 14:00:00,9.547918011776346e-15
2018-04-22 18:00:00,23.5,238.6,2.49,2018-04-22 20:00:00,9.547918011776346e-15
2018-04-23 00:00:00,16.1,247.7,3.0410000000000004,2018-04-23 02:00:00,9.547918011776346e-15
2018-04-23 06:00:00,11.4,251.0,2.819,2018-04-23 08:00:00,9.547918011776346e-15
2018-04-23 12:00:00,15.8,258.7,5.029,2018-04-23 14:00:00,9.547918011776346e-15
2018-04-23 18:00:00,14.0,248.0,4.695,2018-04-23 20:00:00,9.547918011776346e-15
2018-04-24 00:00:00,8.7,228.5,3.4739999999999998,2018-04-24 02:00:00,9.547918011776346e-15
2018-04-24 06:00:00,9.0,223.1,4.506,2018-04-24 08:00:00,9.547918011776346e-15
2018-04-24 12:00:00,13.0,225.8,4.708,2018-04-24 14:00:00,0.10000000000000955
2018-04-24 18:00:00,16.3,222.4,4.747,2018-04-24 20:00:00,9.547918011776346e-15
2018-04-25 00:00:00,13.5,222.5,3.824,2018-04-25 02:00:00,9.547918011776346e-15
2018-04-25 06:00:00,11.1,250.2,4.4319999999999995,2018-04-25 08:00:00,0.20000000000000956
2018-04-25 12:00:00,13.8,245.2,5.332999999999999,2018-04-25 14:00:00,0.30000000000000954
2018-04-25 18:00:00,12.7,256.7,6.535,2018-04-25 20:00:00,9.520162436160717e-15
2018-04-26 00:00:00,8.6,224.8,3.358,2018-04-26 02:00:00,9.520162436160717e-15
2018-04-26 06:00:00,7.9,242.6,3.714,2018-04-26 08:00:00,0.7000000000000095
2018-04-26 12:00:00,14.2,242.3,4.896,2018-04-26 14:00:00,9.547918011776346e-15
2018-04-26 18:00:00,12.6,251.1,3.755,2018-04-26 20:00:00,9.547918011776346e-15
2018-04-27 00:00:00,6.1,174.9,1.411,2018-04-27 02:00:00,9.547918011776346e-15
2018-04-27 06:00:00,6.9,127.6,1.9580000000000002,2018-04-27 08:00:00,9.547918011776346e-15
2018-04-27 12:00:00,16.0,164.2,5.044,2018-04-27 14:00:00,9.547918011776346e-15
2018-04-27 18:00:00,16.7,196.6,3.838,2018-04-27 20:00:00,9.547918011776346e-15
2018-04-28 00:00:00,12.3,197.0,2.615,2018-04-28 02:00:00,9.547918011776346e-15
2018-04-28 06:00:00,11.7,196.9,4.7,2018-04-28 08:00:00,9.547918011776346e-15
2018-04-28 12:00:00,13.4,203.5,4.6339999999999995,2018-04-28 14:00:00,9.547918011776346e-15
2018-04-28 18:00:00,14.3,225.4,2.3,2018-04-28 20:00:00,9.547918011776346e-15
2018-04-29 00:00:00,9.0,39.8,2.49,2018-04-29 02:00:00,9.547918011776346e-15
2018-04-29 06:00:00,9.0,37.0,3.4139999999999997,2018-04-29 08:00:00,0.10000000000000955
2018-04-29 12:00:00,10.3,32.7,4.516,2018-04-29 14:00:00,4.80000000000001
2018-04-29 18:00:00,11.6,2.3,3.95,2018-04-29 20:00:00,9.43689570931383e-15
2018-04-30 00:00:00,11.5,246.2,1.263,2018-04-30 02:00:00,19.700000000000006
2018-04-30 06:00:00,10.1,177.4,5.567,2018-04-30 08:00:00,8.300000000000004
2018-04-30 12:00:00,10.3,188.1,7.16,2018-04-30 14:00:00,4.3298697960381105e-15
2018-04-30 18:00:00,4.6,240.1,4.921,2018-04-30 20:00:00,1.8000000000000043
2018-05-01 00:00:00,4.8,241.1,5.114,2018-05-01 02:00:00,3.400000000000004
2018-05-01 06:00:00,5.0,223.4,4.385,2018-05-01 08:00:00,0.800000000000004
2018-05-01 12:00:00,11.5,254.8,4.298,2018-05-01 14:00:00,3.9968028886505635e-15
2018-05-01 18:00:00,11.6,242.2,2.377,2018-05-01 20:00:00,3.9968028886505635e-15
2018-05-02 00:00:00,5.5,138.7,2.52,2018-05-02 02:00:00,3.9968028886505635e-15
2018-05-02 06:00:00,6.6,166.8,3.952,2018-05-02 08:00:00,3.9968028886505635e-15
2018-05-02 12:00:00,14.7,192.4,7.21,2018-05-02 14:00:00,3.9968028886505635e-15
2018-05-02 18:00:00,14.6,199.1,4.6530000000000005,2018-05-02 20:00:00,3.9968028886505635e-15
2018-05-03 00:00:00,10.0,274.6,2.575,2018-05-03 02:00:00,0.200000000000004
2018-05-03 06:00:00,7.2,291.4,1.247,2018-05-03 08:00:00,3.9968028886505635e-15
2018-05-03 12:00:00,14.0,337.4,3.367,2018-05-03 14:00:00,3.9968028886505635e-15
2018-05-03 18:00:00,13.8,333.0,3.492,2018-05-03 20:00:00,3.9968028886505635e-15
2018-05-04 00:00:00,8.0,35.2,2.155,2018-05-04 02:00:00,3.9968028886505635e-15
2018-05-04 06:00:00,5.9,29.6,1.266,2018-05-04 08:00:00,3.9968028886505635e-15
2018-05-04 12:00:00,16.9,67.0,2.847,2018-05-04 14:00:00,3.9968028886505635e-15
2018-05-04 18:00:00,17.8,43.3,3.904,2018-05-04 20:00:00,3.9968028886505635e-15
2018-05-05 00:00:00,11.9,38.6,3.7689999999999997,2018-05-05 02:00:00,3.9968028886505635e-15
2018-05-05 06:00:00,9.7,77.3,3.0580000000000003,2018-05-05 08:00:00,3.9968028886505635e-15
2018-05-05 12:00:00,20.3,59.1,4.399,2018-05-05 14:00:00,3.9968028886505635e-15
2018-05-05 18:00:00,21.4,65.8,3.511,2018-05-05 20:00:00,3.9968028886505635e-15
2018-05-06 00:00:00,14.3,61.8,3.359,2018-05-06 02:00:00,3.9968028886505635e-15
2018-05-06 06:00:00,11.9,101.7,2.289,2018-05-06 08:00:00,3.9968028886505635e-15
2018-05-06 12:00:00,24.0,68.2,1.817,2018-05-06 14:00:00,3.9968028886505635e-15
2018-05-06 18:00:00,25.0,88.1,3.2289999999999996,2018-05-06 20:00:00,3.9968028886505635e-15
2018-05-07 00:00:00,15.7,102.0,2.605,2018-05-07 02:00:00,3.9968028886505635e-15
2018-05-07 06:00:00,13.0,88.2,1.794,2018-05-07 08:00:00,3.9968028886505635e-15
2018-05-07 12:00:00,24.4,103.1,2.316,2018-05-07 14:00:00,3.9968028886505635e-15
2018-05-07 18:00:00,24.2,82.7,2.396,2018-05-07 20:00:00,3.9968028886505635e-15
2018-05-08 00:00:00,15.3,95.2,1.821,2018-05-08 02:00:00,3.9968028886505635e-15
2018-05-08 06:00:00,14.1,140.4,2.823,2018-05-08 08:00:00,3.9968028886505635e-15
2018-05-08 12:00:00,26.4,131.4,2.553,2018-05-08 14:00:00,3.9968028886505635e-15
2018-05-08 18:00:00,25.8,286.2,1.895,2018-05-08 20:00:00,3.9968028886505635e-15
2018-05-09 00:00:00,16.7,301.2,2.05,2018-05-09 02:00:00,3.9968028886505635e-15
2018-05-09 06:00:00,14.1,249.3,2.193,2018-05-09 08:00:00,3.9968028886505635e-15
2018-05-09 12:00:00,22.0,292.7,2.637,2018-05-09 14:00:00,3.9968028886505635e-15
2018-05-09 18:00:00,19.4,318.1,3.262,2018-05-09 20:00:00,3.9968028886505635e-15
2018-05-10 00:00:00,13.7,278.2,3.786,2018-05-10 02:00:00,3.9968028886505635e-15
2018-05-10 06:00:00,10.8,245.8,4.2669999999999995,2018-05-10 08:00:00,3.9968028886505635e-15
2018-05-10 12:00:00,14.9,302.2,3.484,2018-05-10 14:00:00,3.9968028886505635e-15
2018-05-10 18:00:00,12.5,333.0,3.945,2018-05-10 20:00:00,3.9968028886505635e-15
2018-05-11 00:00:00,6.9,227.7,1.0,2018-05-11 02:00:00,3.9968028886505635e-15
2018-05-11 06:00:00,7.8,106.5,1.73,2018-05-11 08:00:00,3.9968028886505635e-15
2018-05-11 12:00:00,18.0,146.5,4.043,2018-05-11 14:00:00,3.9968028886505635e-15
2018-05-11 18:00:00,18.9,85.9,1.7280000000000002,2018-05-11 20:00:00,3.9968028886505635e-15
2018-05-12 00:00:00,11.2,105.7,1.585,2018-05-12 02:00:00,3.9968028886505635e-15
2018-05-12 06:00:00,13.5,139.4,3.435,2018-05-12 08:00:00,3.9968028886505635e-15
2018-05-12 12:00:00,23.3,147.1,3.4160000000000004,2018-05-12 14:00:00,3.9968028886505635e-15
2018-05-12 18:00:00,21.5,84.4,2.456,2018-05-12 20:00:00,3.9968028886505635e-15
2018-05-13 00:00:00,14.2,267.0,1.6980000000000002,2018-05-13 02:00:00,3.9968028886505635e-15
2018-05-13 06:00:00,11.9,263.5,2.674,2018-05-13 08:00:00,3.9968028886505635e-15
2018-05-13 12:00:00,11.3,280.4,2.677,2018-05-13 14:00:00,0.6000000000000041
2018-05-13 18:00:00,12.2,321.9,3.4010000000000002,2018-05-13 20:00:00,0.7000000000000042
2018-05-14 00:00:00,11.1,333.8,3.123,2018-05-14 02:00:00,4.191091917959966e-15
2018-05-14 06:00:00,11.2,339.2,3.444,2018-05-14 08:00:00,4.191091917959966e-15
2018-05-14 12:00:00,13.8,334.7,2.5989999999999998,2018-05-14 14:00:00,4.191091917959966e-15
2018-05-14 18:00:00,13.9,286.2,2.932,2018-05-14 20:00:00,4.191091917959966e-15
2018-05-15 00:00:00,11.6,286.1,2.911,2018-05-15 02:00:00,4.191091917959966e-15
2018-05-15 06:00:00,11.8,308.1,2.722,2018-05-15 08:00:00,4.191091917959966e-15
2018-05-15 12:00:00,22.1,48.8,4.388,2018-05-15 14:00:00,4.191091917959966e-15
2018-05-15 18:00:00,22.6,14.6,3.89,2018-05-15 20:00:00,4.191091917959966e-15
2018-05-16 00:00:00,14.7,309.0,2.204,2018-05-16 02:00:00,4.191091917959966e-15
2018-05-16 06:00:00,12.1,313.3,2.542,2018-05-16 08:00:00,4.191091917959966e-15
2018-05-16 12:00:00,21.0,8.2,5.885,2018-05-16 14:00:00,4.191091917959966e-15
2018-05-16 18:00:00,15.3,328.3,5.159,2018-05-16 20:00:00,4.191091917959966e-15
2018-05-17 00:00:00,10.6,344.4,3.727,2018-05-17 02:00:00,0.40000000000000424
2018-05-17 06:00:00,9.1,355.0,5.1339999999999995,2018-05-17 08:00:00,4.218847493575595e-15
2018-05-17 12:00:00,15.3,2.3,3.951,2018-05-17 14:00:00,4.218847493575595e-15
2018-05-17 18:00:00,13.3,340.7,4.9510000000000005,2018-05-17 20:00:00,4.218847493575595e-15
2018-05-18 00:00:00,7.8,4.6,2.6289999999999996,2018-05-18 02:00:00,4.218847493575595e-15
2018-05-18 06:00:00,7.9,18.4,4.052,2018-05-18 08:00:00,4.218847493575595e-15
2018-05-18 12:00:00,14.3,354.1,3.588,2018-05-18 14:00:00,4.218847493575595e-15
2018-05-18 18:00:00,13.1,342.5,3.935,2018-05-18 20:00:00,4.218847493575595e-15
2018-05-19 00:00:00,8.1,18.4,2.557,2018-05-19 02:00:00,4.218847493575595e-15
2018-05-19 06:00:00,8.5,5.8,2.7319999999999998,2018-05-19 08:00:00,4.218847493575595e-15
2018-05-19 12:00:00,11.2,18.7,1.972,2018-05-19 14:00:00,4.218847493575595e-15
2018-05-19 18:00:00,13.2,356.3,3.495,2018-05-19 20:00:00,4.218847493575595e-15
2018-05-20 00:00:00,9.4,33.2,2.336,2018-05-20 02:00:00,4.218847493575595e-15
2018-05-20 06:00:00,9.1,48.9,1.33,2018-05-20 08:00:00,4.218847493575595e-15
2018-05-20 12:00:00,19.8,101.0,3.59,2018-05-20 14:00:00,4.218847493575595e-15
2018-05-20 18:00:00,17.4,133.3,4.769,2018-05-20 20:00:00,4.218847493575595e-15
2018-05-21 00:00:00,14.7,82.1,2.226,2018-05-21 02:00:00,1.0000000000000042
2018-05-21 06:00:00,14.8,65.0,3.263,2018-05-21 08:00:00,0.10000000000000428
2018-05-21 12:00:00,21.4,49.4,3.4410000000000003,2018-05-21 14:00:00,4.274358644806853e-15
2018-05-21 18:00:00,22.5,245.9,1.245,2018-05-21 20:00:00,4.274358644806853e-15
2018-05-22 00:00:00,14.9,268.0,1.859,2018-05-22 02:00:00,4.274358644806853e-15
2018-05-22 06:00:00,13.6,84.2,1.0,2018-05-22 08:00:00,4.274358644806853e-15
2018-05-22 12:00:00,22.4,222.8,1.744,2018-05-22 14:00:00,4.274358644806853e-15
2018-05-22 18:00:00,17.4,310.9,1.952,2018-05-22 20:00:00,4.274358644806853e-15
2018-05-23 00:00:00,14.8,,0.0,2018-05-23 02:00:00,0.30000000000000426
2018-05-23 06:00:00,14.8,16.7,2.8289999999999997,2018-05-23 08:00:00,1.7000000000000044
2018-05-23 12:00:00,20.1,50.2,1.973,2018-05-23 14:00:00,1.5000000000000047
2018-05-23 18:00:00,18.3,13.3,1.52,2018-05-23 20:00:00,4.551914400963142e-15
2018-05-24 00:00:00,15.1,311.2,1.307,2018-05-24 02:00:00,4.600000000000004
2018-05-24 06:00:00,15.5,68.5,2.7939999999999996,2018-05-24 08:00:00,4.440892098500626e-15
2018-05-24 12:00:00,22.8,56.7,3.0639999999999996,2018-05-24 14:00:00,4.440892098500626e-15
2018-05-24 18:00:00,18.3,196.1,1.137,2018-05-24 20:00:00,0.40000000000000446
2018-05-25 00:00:00,14.3,109.9,1.5030000000000001,2018-05-25 02:00:00,4.440892098500626e-15
2018-05-25 06:00:00,14.4,253.3,1.114,2018-05-25 08:00:00,4.440892098500626e-15
2018-05-25 12:00:00,23.8,169.3,1.9240000000000002,2018-05-25 14:00:00,4.440892098500626e-15
2018-05-25 18:00:00,24.0,18.3,1.665,2018-05-25 20:00:00,4.440892098500626e-15
2018-05-26 00:00:00,17.3,27.5,1.8319999999999999,2018-05-26 02:00:00,4.440892098500626e-15
2018-05-26 06:00:00,17.3,98.4,1.3,2018-05-26 08:00:00,4.440892098500626e-15
2018-05-26 12:00:00,26.9,106.7,2.967,2018-05-26 14:00:00,4.440892098500626e-15
2018-05-26 18:00:00,27.1,76.9,3.245,2018-05-26 20:00:00,4.440892098500626e-15
2018-05-27 00:00:00,21.3,71.9,2.327,2018-05-27 02:00:00,4.440892098500626e-15
2018-05-27 06:00:00,19.6,90.8,3.029,2018-05-27 08:00:00,4.440892098500626e-15
2018-05-27 12:00:00,24.5,186.5,4.968,2018-05-27 14:00:00,0.3000000000000045
2018-05-27 18:00:00,22.9,108.4,1.818,2018-05-27 20:00:00,4.468647674116255e-15
2018-05-28 00:00:00,18.0,117.6,1.32,2018-05-28 02:00:00,0.6000000000000045
2018-05-28 06:00:00,18.3,100.4,1.5119999999999998,2018-05-28 08:00:00,4.496403249731884e-15
2018-05-28 12:00:00,26.6,41.9,2.372,2018-05-28 14:00:00,4.496403249731884e-15
2018-05-28 18:00:00,27.4,41.5,3.7560000000000002,2018-05-28 20:00:00,4.496403249731884e-15
2018-05-29 00:00:00,22.6,41.4,4.166,2018-05-29 02:00:00,4.496403249731884e-15
2018-05-29 06:00:00,19.4,312.4,1.51,2018-05-29 08:00:00,4.496403249731884e-15
2018-05-29 12:00:00,23.9,198.3,3.752,2018-05-29 14:00:00,4.496403249731884e-15
2018-05-29 18:00:00,19.8,270.5,2.256,2018-05-29 20:00:00,0.2000000000000045
2018-05-30 00:00:00,16.6,155.8,3.056,2018-05-30 02:00:00,4.496403249731884e-15
2018-05-30 06:00:00,17.3,155.8,1.8319999999999999,2018-05-30 08:00:00,4.496403249731884e-15
2018-05-30 12:00:00,24.2,175.3,2.742,2018-05-30 14:00:00,4.496403249731884e-15
2018-05-30 18:00:00,25.0,241.7,1.8159999999999998,2018-05-30 20:00:00,4.496403249731884e-15
2018-05-31 00:00:00,19.3,307.8,1.0,2018-05-31 02:00:00,4.496403249731884e-15
2018-05-31 06:00:00,18.5,297.0,1.0,2018-05-31 08:00:00,0.1000000000000045
2018-05-31 12:00:00,24.6,127.0,1.621,2018-05-31 14:00:00,0.3000000000000045
2018-05-31 18:00:00,25.5,232.5,1.817,2018-05-31 20:00:00,4.496403249731884e-15
2018-06-01 00:00:00,18.9,294.9,2.519,2018-06-01 02:00:00,4.496403249731884e-15
2018-06-01 06:00:00,17.0,261.4,2.3819999999999997,2018-06-01 08:00:00,4.496403249731884e-15
2018-06-01 12:00:00,17.3,256.7,2.211,2018-06-01 14:00:00,4.900000000000005
2018-06-01 18:00:00,18.1,286.0,1.0,2018-06-01 20:00:00,2.300000000000005
2018-06-02 00:00:00,15.4,248.8,2.688,2018-06-02 02:00:00,1.1000000000000052
2018-06-02 06:00:00,14.7,222.6,3.264,2018-06-02 08:00:00,5.10702591327572e-15
2018-06-02 12:00:00,17.4,236.8,2.441,2018-06-02 14:00:00,5.10702591327572e-15
2018-06-02 18:00:00,18.8,236.4,1.715,2018-06-02 20:00:00,5.10702591327572e-15
2018-06-03 00:00:00,14.2,219.0,1.2690000000000001,2018-06-03 02:00:00,5.10702591327572e-15
2018-06-03 06:00:00,14.6,237.1,1.141,2018-06-03 08:00:00,5.10702591327572e-15
2018-06-03 12:00:00,23.1,63.0,1.945,2018-06-03 14:00:00,5.10702591327572e-15
2018-06-03 18:00:00,22.6,87.5,1.1079999999999999,2018-06-03 20:00:00,5.10702591327572e-15
2018-06-04 00:00:00,17.9,21.9,3.23,2018-06-04 02:00:00,5.10702591327572e-15
2018-06-04 06:00:00,16.6,19.5,2.529,2018-06-04 08:00:00,5.10702591327572e-15
2018-06-04 12:00:00,23.6,26.5,2.969,2018-06-04 14:00:00,5.10702591327572e-15
