datetime,temp,wind_direction,wind_speed,humidity_relative,precip_quantity_1hour,local_datetime,name,lat,lon,community_name
2018-03-01 06:00:00,-6.1,81.5,6.677,49.6,0.0,2018-03-01 07:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 07:00:00,-6.0,84.2,6.712,49.8,0.0,2018-03-01 08:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 07:00:00,-6.0,84.2,6.712,49.8,0.0,2018-03-01 08:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 08:00:00,-5.6,81.0,7.32,49.5,0.0,2018-03-01 09:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 08:00:00,-5.6,81.0,7.32,49.5,0.0,2018-03-01 09:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 09:00:00,-4.7,86.6,5.952,47.3,0.0,2018-03-01 10:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 09:00:00,-4.7,86.6,5.952,47.3,0.0,2018-03-01 10:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 10:00:00,-3.8,76.4,7.89,44.0,0.0,2018-03-01 11:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 10:00:00,-3.8,76.4,7.89,44.0,0.0,2018-03-01 11:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 11:00:00,-2.3,78.9,7.39,40.6,0.0,2018-03-01 12:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 11:00:00,-2.3,78.9,7.39,40.6,0.0,2018-03-01 12:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 12:00:00,-1.5,79.0,5.962,37.3,0.0,2018-03-01 13:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 12:00:00,-1.5,79.0,5.962,37.3,0.0,2018-03-01 13:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 13:00:00,-0.7,82.6,4.839,34.4,0.0,2018-03-01 14:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 13:00:00,-0.7,82.6,4.839,34.4,0.0,2018-03-01 14:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 14:00:00,0.3,79.1,6.579,32.8,0.0,2018-03-01 15:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 14:00:00,0.3,79.1,6.579,32.8,0.0,2018-03-01 15:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 15:00:00,0.5,79.5,6.919,31.0,0.0,2018-03-01 16:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 15:00:00,0.5,79.5,6.919,31.0,0.0,2018-03-01 16:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 16:00:00,0.5,81.1,7.19,31.6,0.0,2018-03-01 17:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 16:00:00,0.5,81.1,7.19,31.6,0.0,2018-03-01 17:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 17:00:00,0.3,79.4,7.12,31.1,0.0,2018-03-01 18:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 17:00:00,0.3,79.4,7.12,31.1,0.0,2018-03-01 18:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 18:00:00,0.0,81.7,6.427,32.1,0.0,2018-03-01 19:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 18:00:00,0.0,81.7,6.427,32.1,0.0,2018-03-01 19:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 19:00:00,-0.4,79.2,6.002,32.9,0.0,2018-03-01 20:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 19:00:00,-0.4,79.2,6.002,32.9,0.0,2018-03-01 20:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 20:00:00,-0.8,80.7,6.88,34.8,0.0,2018-03-01 21:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 20:00:00,-0.8,80.7,6.88,34.8,0.0,2018-03-01 21:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 21:00:00,-1.1,78.5,7.19,37.3,0.0,2018-03-01 22:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 21:00:00,-1.1,78.5,7.19,37.3,0.0,2018-03-01 22:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 22:00:00,-1.1,82.1,6.767,38.5,0.0,2018-03-01 23:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 22:00:00,-1.1,82.1,6.767,38.5,0.0,2018-03-01 23:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-01 23:00:00,-1.5,81.7,6.866,40.5,0.0,2018-03-02 00:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-01 23:00:00,-1.5,81.7,6.866,40.5,0.0,2018-03-02 00:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 00:00:00,-1.7,80.2,7.6,41.2,0.0,2018-03-02 01:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 00:00:00,-1.7,80.2,7.6,41.2,0.0,2018-03-02 01:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 01:00:00,-2.2,78.8,6.192,42.7,0.0,2018-03-02 02:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 01:00:00,-2.2,78.8,6.192,42.7,0.0,2018-03-02 02:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 02:00:00,-2.2,81.2,5.865,42.9,0.0,2018-03-02 03:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 02:00:00,-2.2,81.2,5.865,42.9,0.0,2018-03-02 03:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 03:00:00,-2.3,71.8,6.449,43.7,0.0,2018-03-02 04:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 03:00:00,-2.3,71.8,6.449,43.7,0.0,2018-03-02 04:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 04:00:00,-2.5,76.6,5.812,44.6,0.0,2018-03-02 05:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 04:00:00,-2.5,76.6,5.812,44.6,0.0,2018-03-02 05:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 05:00:00,-2.6,76.7,6.761,44.8,0.0,2018-03-02 06:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 05:00:00,-2.6,76.7,6.761,44.8,0.0,2018-03-02 06:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 06:00:00,-2.7,83.2,4.927,45.3,0.0,2018-03-02 07:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 06:00:00,-2.7,83.2,4.927,45.3,0.0,2018-03-02 07:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 07:00:00,-2.9,74.1,7.61,46.2,0.0,2018-03-02 08:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 07:00:00,-2.9,74.1,7.61,46.2,0.0,2018-03-02 08:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 08:00:00,-2.9,75.2,4.438,46.4,0.0,2018-03-02 09:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 08:00:00,-2.9,75.2,4.438,46.4,0.0,2018-03-02 09:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 09:00:00,-2.7,75.9,5.736,46.1,0.0,2018-03-02 10:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 09:00:00,-2.7,75.9,5.736,46.1,0.0,2018-03-02 10:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 10:00:00,-2.4,78.5,6.863,46.5,0.0,2018-03-02 11:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 10:00:00,-2.4,78.5,6.863,46.5,0.0,2018-03-02 11:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 11:00:00,-2.6,81.2,5.206,64.5,0.1,2018-03-02 12:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 11:00:00,-2.6,81.2,5.206,64.5,0.1,2018-03-02 12:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 12:00:00,-2.8,83.6,5.645,74.0,0.3,2018-03-02 13:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 12:00:00,-2.8,83.6,5.645,74.0,0.3,2018-03-02 13:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 13:00:00,-2.4,86.5,4.197,75.5,0.0,2018-03-02 14:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 13:00:00,-2.4,86.5,4.197,75.5,0.0,2018-03-02 14:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 14:00:00,-2.4,82.9,4.551,85.3,0.6,2018-03-02 15:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 14:00:00,-2.4,82.9,4.551,85.3,0.6,2018-03-02 15:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 15:00:00,-2.5,92.4,4.741,88.4,0.8,2018-03-02 16:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 15:00:00,-2.5,92.4,4.741,88.4,0.8,2018-03-02 16:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 16:00:00,-2.6,90.0,4.747,91.7,0.7,2018-03-02 17:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 16:00:00,-2.6,90.0,4.747,91.7,0.7,2018-03-02 17:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 17:00:00,-2.9,91.0,4.418,93.5,0.6,2018-03-02 18:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 17:00:00,-2.9,91.0,4.418,93.5,0.6,2018-03-02 18:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 18:00:00,-2.9,90.3,5.258,94.2,0.2,2018-03-02 19:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 18:00:00,-2.9,90.3,5.258,94.2,0.2,2018-03-02 19:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 19:00:00,-2.7,90.8,3.345,94.8,0.0,2018-03-02 20:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 19:00:00,-2.7,90.8,3.345,94.8,0.0,2018-03-02 20:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 20:00:00,-2.7,91.3,3.444,95.2,0.2,2018-03-02 21:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 20:00:00,-2.7,91.3,3.444,95.2,0.2,2018-03-02 21:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 21:00:00,-2.6,93.2,3.524,95.6,0.0,2018-03-02 22:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 21:00:00,-2.6,93.2,3.524,95.6,0.0,2018-03-02 22:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 22:00:00,-2.2,89.5,3.473,96.0,0.2,2018-03-02 23:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 22:00:00,-2.2,89.5,3.473,96.0,0.2,2018-03-02 23:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-02 23:00:00,-2.1,96.2,3.037,96.3,0.0,2018-03-03 00:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-02 23:00:00,-2.1,96.2,3.037,96.3,0.0,2018-03-03 00:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 00:00:00,-1.9,96.1,2.925,96.5,0.0,2018-03-03 01:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 00:00:00,-1.9,96.1,2.925,96.5,0.0,2018-03-03 01:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 01:00:00,-1.9,91.8,3.161,96.7,0.0,2018-03-03 02:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 01:00:00,-1.9,91.8,3.161,96.7,0.0,2018-03-03 02:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 02:00:00,-1.7,101.1,2.884,96.9,0.0,2018-03-03 03:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 02:00:00,-1.7,101.1,2.884,96.9,0.0,2018-03-03 03:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 03:00:00,-1.8,102.9,2.577,97.0,0.0,2018-03-03 04:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 03:00:00,-1.8,102.9,2.577,97.0,0.0,2018-03-03 04:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 04:00:00,-2.1,103.2,2.816,97.2,0.0,2018-03-03 05:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 04:00:00,-2.1,103.2,2.816,97.2,0.0,2018-03-03 05:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 05:00:00,-2.4,87.1,3.016,97.2,0.0,2018-03-03 06:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 05:00:00,-2.4,87.1,3.016,97.2,0.0,2018-03-03 06:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 06:00:00,-2.9,81.7,2.767,97.5,0.0,2018-03-03 07:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 06:00:00,-2.9,81.7,2.767,97.5,0.0,2018-03-03 07:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 07:00:00,-3.2,93.9,3.123,97.7,0.0,2018-03-03 08:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 07:00:00,-3.2,93.9,3.123,97.7,0.0,2018-03-03 08:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 08:00:00,-2.4,97.4,2.176,97.9,0.0,2018-03-03 09:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 08:00:00,-2.4,97.4,2.176,97.9,0.0,2018-03-03 09:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 09:00:00,-0.9,92.4,2.713,97.4,0.0,2018-03-03 10:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 09:00:00,-0.9,92.4,2.713,97.4,0.0,2018-03-03 10:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 10:00:00,1.3,80.4,3.37,90.7,0.1,2018-03-03 11:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 10:00:00,1.3,80.4,3.37,90.7,0.1,2018-03-03 11:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 11:00:00,3.7,92.1,2.594,78.8,0.0,2018-03-03 12:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 11:00:00,3.7,92.1,2.594,78.8,0.0,2018-03-03 12:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 12:00:00,5.0,101.6,2.765,75.6,0.0,2018-03-03 13:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 12:00:00,5.0,101.6,2.765,75.6,0.0,2018-03-03 13:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 13:00:00,6.2,71.4,3.74,67.0,0.0,2018-03-03 14:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 13:00:00,6.2,71.4,3.74,67.0,0.0,2018-03-03 14:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 14:00:00,7.1,74.7,3.696,65.8,0.0,2018-03-03 15:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 14:00:00,7.1,74.7,3.696,65.8,0.0,2018-03-03 15:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 15:00:00,6.8,86.8,2.965,63.5,0.0,2018-03-03 16:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 15:00:00,6.8,86.8,2.965,63.5,0.0,2018-03-03 16:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 16:00:00,5.5,85.9,2.893,68.2,0.0,2018-03-03 17:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 16:00:00,5.5,85.9,2.893,68.2,0.0,2018-03-03 17:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 17:00:00,4.8,81.9,3.76,73.4,0.0,2018-03-03 18:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 17:00:00,4.8,81.9,3.76,73.4,0.0,2018-03-03 18:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 18:00:00,3.8,100.0,2.841,75.8,0.0,2018-03-03 19:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 18:00:00,3.8,100.0,2.841,75.8,0.0,2018-03-03 19:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 19:00:00,2.8,104.5,3.337,78.6,0.0,2018-03-03 20:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 19:00:00,2.8,104.5,3.337,78.6,0.0,2018-03-03 20:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 20:00:00,2.2,104.3,2.505,82.2,0.0,2018-03-03 21:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 20:00:00,2.2,104.3,2.505,82.2,0.0,2018-03-03 21:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 21:00:00,2.1,140.8,3.264,85.7,0.0,2018-03-03 22:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 21:00:00,2.1,140.8,3.264,85.7,0.0,2018-03-03 22:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 22:00:00,2.1,140.6,4.071,88.5,0.0,2018-03-03 23:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 22:00:00,2.1,140.6,4.071,88.5,0.0,2018-03-03 23:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-03 23:00:00,1.8,137.1,3.896,90.1,0.0,2018-03-04 00:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-03 23:00:00,1.8,137.1,3.896,90.1,0.0,2018-03-04 00:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-04 00:00:00,2.1,159.6,3.089,92.0,0.0,2018-03-04 01:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-04 00:00:00,2.1,159.6,3.089,92.0,0.0,2018-03-04 01:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-04 01:00:00,3.4,162.2,3.844,91.5,0.0,2018-03-04 02:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-04 01:00:00,3.4,162.2,3.844,91.5,0.0,2018-03-04 02:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-04 02:00:00,3.0,154.6,3.774,91.8,0.0,2018-03-04 03:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-04 02:00:00,3.0,154.6,3.774,91.8,0.0,2018-03-04 03:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-04 03:00:00,3.1,164.8,4.286,93.6,0.0,2018-03-04 04:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-04 03:00:00,3.1,164.8,4.286,93.6,0.0,2018-03-04 04:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-04 04:00:00,2.8,164.7,3.549,93.9,0.0,2018-03-04 05:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-04 04:00:00,2.8,164.7,3.549,93.9,0.0,2018-03-04 05:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-04 05:00:00,2.9,156.8,3.911,94.1,0.0,2018-03-04 06:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-04 05:00:00,2.9,156.8,3.911,94.1,0.0,2018-03-04 06:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-04 06:00:00,2.6,163.0,5.218,94.1,0.0,2018-03-04 07:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-04 06:00:00,2.6,163.0,5.218,94.1,0.0,2018-03-04 07:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-04 07:00:00,2.6,156.7,4.389,94.3,0.0,2018-03-04 08:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-04 07:00:00,2.6,156.7,4.389,94.3,0.0,2018-03-04 08:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-04 08:00:00,4.2,161.5,4.647,91.8,0.0,2018-03-04 09:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-04 08:00:00,4.2,161.5,4.647,91.8,0.0,2018-03-04 09:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-04 09:00:00,7.6,147.6,4.573,77.7,0.0,2018-03-04 10:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-04 09:00:00,7.6,147.6,4.573,77.7,0.0,2018-03-04 10:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-04 10:00:00,9.7,154.6,4.084,65.5,0.0,2018-03-04 11:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-04 10:00:00,9.7,154.6,4.084,65.5,0.0,2018-03-04 11:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-04 11:00:00,11.4,141.7,2.965,60.5,0.0,2018-03-04 12:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-04 11:00:00,11.4,141.7,2.965,60.5,0.0,2018-03-04 12:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-04 12:00:00,11.3,115.5,3.519,61.2,0.0,2018-03-04 13:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-04 12:00:00,11.3,115.5,3.519,61.2,0.0,2018-03-04 13:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2018-03-04 13:00:00,11.3,120.7,3.684,60.9,0.0,2018-03-04 14:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2018-03-04 13:00:00,11.3,120.7,3.684,60.9,0.0,2018-03-04 14:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
